HHID,year,y3_panelweight,psu,lat,lon,region,district,ward,ea,urban,femhead,agehead,hhszae,educave15_60,area_gps,distprschool,credit,TLU_cattle,TLU_oxen,TLU_pigs,TLU_sheep,TLU_goats,TLU_chicken,TLU_donkeyhorses,TLU_otheranim,cellphone,safewater,landown,swc_any,fert_org_use,tot_exp,food_exp,mean_rain_lt,sd_rain_lt
4407,2010,4000.053955,403034016,-5.236699104,38.6999855,Tanga,3,341,403034001,0,0,36,4.7399998,5.5,2.019999981,0,0,0,0,0,0,0,0,0,0,1,0,0.817464888,0,0,2057.6523,1521.1646,697.37054,128.72722
592,2010,434.8603516,5101012992,-5.83981514,39.28684235,KASKAZINI UNGUJA,1,121,5101013041,0,0,49,2.76,5.5,0.70000001,0,0,1.5,0.5,0,0,0,0,0,0,0,0,0,0,1,1041.5118,996.27454,983.18622,232.64555
423,2010,250.8083801,5301019136,-6.296042919,39.29179764,MJINI/MAGHARIBI UNGUJA,1,191,5301019011,0,0,60,9.54,6.8571429,2.25000006,1,0,0,0,0,0,0,0,0,0,1,0,0.910542607,0,0,2094.7681,1749.1823,602.23242,132.72679
1121,2010,1710.933838,1806011008,-1.339452267,31.78771973,Kagera,6,91,1806011001,0,0,40,9.0799999,7,1.610000014,0,1,0,0,0.2,0,0,0.029999999,0,0,1,0,0.651543856,0,0,4011.6101,3727.1189,1026.9187,126.51521
1809,2010,1737.226563,1503012352,-7.371509552,30.6258297,Rukwa,3,123,1503012307,1,0,35,7.7199998,8.5,4,0,1,0,0,0,0,0,0.16,0,0.60000002,1,0,1.699679613,0,0,4595.459,2838.7415,393.25409,64.228142
3394,2010,1962.880005,703021056,-6.876646519,39.29458618,Dar es salaam,3,212,703021031,1,0,40,2.3600001,11,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3171.24,1986.1321,668.72058,153.91246
1751,2010,3648.056396,1601005056,-3.751393795,30.62367249,Kigoma,1,51,1601005003,0,0,23,2.3600001,0,3.899999976,0,0,0,0,0,0,0.60000002,0.079999998,0,0,0,0,0,0,1,712.24011,600.56427,590.58887,88.292427
4282,2010,3537.553223,503008320,-8.132151604,36.66838074,Morogoro,3,83,503008321,1,0,78,3.78,7,9.050000191,0,0,0,0,0,0,0,0,0,0,1,1,3.731201172,0,0,2353.8608,1642.7861,848.11047,144.61485
2199,2010,4640.231934,1301001984,-4.229228973,34.4270401,Singida,1,21,1301002003,0,0,38,4.7799997,7.3333335,3.850000024,0,0,1,0.5,0,0.30000001,0.40000001,0.25999999,0.89999998,0,1,0,1.558039546,0,1,1798.2839,1382.1577,411.32227,83.30513
3780,2010,153.4228516,701017984,-6.683901787,39.10887909,Dar es salaam,1,263,701018004,0,0,52,5.52,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0.809371173,0,0,2243.7153,1519.1455,564.42511,128.78354
3468,2010,1948.185791,703014080,-6.873454571,39.27650452,Dar es salaam,3,142,703014059,1,0,39,3.4000001,9,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2725.9375,1812.01,666.94525,152.85435
2845,2010,1580.21521,904011008,-10.7963028,39.51700211,Mtwara,4,111,904011002,0,0,80,2,0,10.49999994,0,0,0,0,0,0,0,0.02,0,0,0,0,4.249198914,0,0,1535.7556,1366.8268,671.12231,105.34673
1843,2010,3320.253662,1502019968,-7.817846298,31.77558899,Rukwa,2,203,1502020002,0,0,80,2,0,12.10000002,0,0,0,0,0,0,0.1,0,0,0,0,0,4.896696091,0,0,494.1225,405.33551,478.36386,107.7477
953,2010,2662.514648,1905016960,-2.48844409,32.28878021,Mwanza,2,13,1905017001,1,1,78,12.36,4.1666665,12.49999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417.7063,1932.0713,552.9256,120.44588
3788,2010,279.1435242,701017984,-6.666450977,39.07603073,Dar es salaam,1,183,701018003,0,0,37,4.1799998,5.5,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3156.1841,1430.5291,565.94159,130.44629
2823,2010,360.696991,905002048,-10.59171677,39.40964508,Mtwara,2,161,905002026,0,0,51,6.7799997,8.333333,6.200000197,0,0,0,0,0,0,0,0.029999999,0,0,1,1,2.509050846,0,0,2623.8521,1825.8397,599.42542,109.36517
4428,2010,3510.828613,403008992,-5.077311516,38.59897995,Tanga,3,91,403009003,0,0,41,5,7.1999998,2.809999943,0,0,2,0,0,0,0,0.19,0,0,1,0,1.1371665,0,1,1906.1495,1094.1333,781.6825,148.43686
2113,2010,1120.462036,1304012032,-4.923984051,34.70409012,Singida,4,121,1304012003,0,0,35,5.1199999,7.25,6.299999952,0,0,0,0,0,0,0,0,0,0,0,0,2.549519062,0,0,274.87531,186.4278,322.75464,60.49493
4826,2010,2611.996826,104031000,-6.09031868,35.86268616,Dodoma,4,221,104031001,0,0,32,1,0,12.49999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035.3224,394.35638,252.50687,49.842567
3363,2010,2027.717773,703022016,-6.884315014,39.2471962,Dar es salaam,3,222,703022029,1,0,53,3,4.6666665,1,0,0,0,0,0,0,0,0,0,0,1,1,1.214056849,0,0,1845.338,1366.4731,671.70044,151.24449
2386,2010,3259.177734,1201011968,-8.696870804,33.28855515,Mbeya,1,121,1201012001,0,0,28,3.98,5.3333335,1.929999948,0,0,0,0,0,0,0,0.07,0,0,0,1,0.781043172,0,0,1258.2324,906.7666,469.13107,89.385391
1141,2010,2514.060547,1806008064,-1.335649848,31.8229351,Kagera,6,82,1806008011,1,0,30,2.3600001,7.5,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2213.8201,1341.0782,1013.7042,124.4556
3814,2010,951.9934692,701016384,-6.6624403,39.1832428,Dar es salaam,1,163,701016357,1,0,44,3.4000001,11,1,0,1,0,0,0,0,0,0.19999999,0,0,1,1,0.404685587,0,0,6343.5132,2816.2241,579.73187,134.9563
2964,2010,1519.410278,902016000,-10.57839012,39.36463928,Mtwara,2,161,902016003,0,0,31,3.4000001,3.5,8.199999928,0,0,0,0,0,0,1.2,0.02,0,0,0,0,3.318421841,0,1,625.51935,471.58588,631.94098,95.075676
1631,2010,2650.085205,1603003008,-4.713202953,29.76647377,Kigoma,3,31,1603003002,0,0,39,5.6599998,7,5.769999981,0,0,0,0,0,0,0.40000001,0.02,0,0,0,0,1.687538862,0,0,954.22437,525.32556,532.84003,68.734192
1889,2010,2450.837402,1501021952,-5.537715435,30.34238434,Rukwa,1,223,1501022005,0,0,31,3.3400002,6,5.099999905,0,1,0,0,0,0,0.30000001,0.049999997,0,0,0,1,2.063896418,0,0,1767.4988,1700.627,534.87152,72.158325
4027,2010,2409.651611,701004096,-6.786119461,39.25072861,Dar es salaam,1,42,701004111,1,0,31,2.3600001,7,12.49999994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1289.8768,924.11554,635.51813,145.70752
3038,2010,367.51651,901012992,-10.29862785,39.88513565,Mtwara,1,131,901013007,0,0,50,7.1599998,3.6666667,5.580000162,0,0,0,0,0,0,0,0.089999996,0,0,0,1,1.375931025,0,0,1646.6324,1345.5627,585.82086,106.44031
2041,2010,2214.691895,1402008960,-4.098115444,33.93004227,Tabora,2,91,1402009002,0,0,69,12.08,7,5.929999948,0,0,2,1,0,0,1.2,0.13,0,0,0,0,2.399785519,0,0,1116.4968,810.25812,313.9975,66.647224
3450,2010,2245.378418,703017984,-6.86249733,39.24914551,Dar es salaam,3,182,703018007,1,0,26,4.6799998,7,12.49999994,0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2599.2866,1897.8651,667.17841,150.87354
2965,2010,732.0391846,902016000,-10.57839012,39.36463928,Pwani,5,93,902016003,0,1,39,5.7600002,4.6666665,7.099999905,0,0,0,0,0,0,0,0.14999999,0,0,1,0,2.873267651,0,0,1268.4114,1068.5485,631.94098,95.075676
2637,2010,2647.382568,1003022016,-10.98744583,34.89338684,Ruvuma,3,221,1003022002,0,0,47,5.5599999,5.25,4.699999928,0,0,1.5,1.5,1.8000001,0,0.60000002,0.17999999,0.89999998,0,1,1,1.902022362,0,1,1536.9579,1293.2432,665.89307,107.13842
380,2010,911.5481567,5301025280,-6.120380402,39.22726059,MJINI/MAGHARIBI UNGUJA,1,233,5301025306,1,0,64,10.18,8.166667,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1829.9633,1349.2845,500.88376,108.6965
3827,2010,1938.7771,701015104,-6.729518414,39.21522522,Dar es salaam,1,152,701015088,1,1,49,6,10.5,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9352.5127,4440.9966,630.52216,144.19148
3823,2010,484.6942749,701015104,-6.936721325,39.25564575,Dar es salaam,3,102,701015088,1,1,60,7,6.75,12.49999994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4291.3599,2997.3064,630.52216,144.19148
1348,2010,1840.355713,1708008320,-3.61065793,33.83102036,Shinyanga,8,71,1708008305,0,1,21,2.98,0,12.49999994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,453.38843,379.62875,347.09628,70.732773
742,2010,4659.401855,2101010048,-4.189873219,35.69971466,Manyara,1,101,2101010003,0,0,31,2.6199999,5.5,0.839999974,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,1156.8391,949.34418,403.4617,85.669678
168,2010,124.3667603,5401016832,-5.06195879,39.72640991,KASKAZINI PEMBA,1,172,5401017008,0,0,72,3,10,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2378.5696,2259.939,1082.2798,248.12679
4617,2010,4054.989502,301012000,-3.111165047,37.59644318,Kilimanjaro,1,121,301012002,0,1,55,1.62,0,1.579999983,0,0,0.5,0,0,0.2,0.1,0.039999999,0,0,1,1,0.234717637,1,1,1916.6597,1438.2805,682.42798,192.85313
4625,2010,3739.554688,301012000,-3.111165047,37.59644318,Kilimanjaro,1,121,301012002,0,0,66,2.78,4,1.829999983,0,0,1,0,0.40000001,0,0.60000002,0.31999999,0,0,1,1,0.639403224,0,1,1931.1177,1385.6774,682.42798,192.85313
3844,2010,290.446228,701012992,-6.754279613,39.07978439,Dar es salaam,1,133,701013002,0,0,58,8.54,6.5714288,1.899999976,0,0,0,0,0,0,0,0.25,0.89999998,0,1,1,0.768902659,0,0,6665.8418,3899.9136,610.32648,134.99689
2131,2010,1704.734985,1304003968,-4.809345245,34.75407791,Singida,4,131,1304004026,0,0,28,3.24,7,12.49999994,0.2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1480.6167,839.93317,325.50876,63.799236
3309,2010,1337.240967,801001024,-8.57615757,39.23249817,Lindi,1,11,801001003,0,0,51,3.74,3.5,3.399999857,0,0,0,0,0,0,0,0,0,0,0,0,1.375931025,0,0,1368.8065,1209.556,626.91327,121.14987
3849,2010,1980.790527,701011136,-6.7849226,39.23636246,Dar es salaam,1,112,701011145,1,0,40,5.4000001,5,12.49999994,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1709.1316,826.68939,640.15625,146.04153
309,2010,56.32320786,5302010880,-6.145488739,39.21454239,MJINI/MAGHARIBI UNGUJA,2,112,5302011003,0,1,38,3.1199999,8.5,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2457.8535,1781.8907,500.22937,108.14918
2895,2010,2087.67041,903012032,-10.45700264,39.07661819,Mtwara,3,123,903012005,1,0,80,2,0,1.400000006,0,0,0,0,0,0,0,0,0,0,0,1,0.16187425,0,0,264.30798,248.46989,603.22455,82.564011
3861,2010,3072.52832,701011072,-6.794873238,39.22401047,Dar es salaam,1,112,701011100,1,1,42,3,9.666667,12.49999994,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3499.1433,1487.6606,647.41187,146.84634
2826,2010,1671.619995,905001024,-10.28556728,40.19746017,Mtwara,5,12,905001004,1,0,88,5.4000001,7.6666665,1.299999952,1.5,0,0,0,0,0,0,0.17,0,0,1,1,0.526091278,0,0,1609.9486,1087.2646,601.64551,109.89838
1815,2010,3135.574707,1503005952,-7.64023304,31.01596642,Rukwa,3,111,1503006001,0,0,46,6.52,3,8.899999619,0,0,1,0,0,0,0,0,0,0,0,0,3.601701736,0,0,1568.0562,1459.3231,507.8504,78.267998
3768,2010,237.3226471,701019072,-6.742424011,38.94668961,Dar es salaam,1,132,701019072,0,0,31,2.3600001,6,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,998.28101,814.45752,656.02234,146.94949
1015,2010,1492.712769,1903007104,-6.857686043,39.17752457,Mwanza,3,52,1903007058,1,0,28,6.7200003,8.5,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2818.1919,1387.9099,682.34271,148.8311
2911,2010,942.9171143,903011008,-10.56732941,38.92812347,Mtwara,3,111,903011002,0,0,36,1.78,3,2.040000021,0,0,0,0,0,0,0,0.039999999,0,0,0,0,0.825558662,0,0,885.94751,726.21143,572.3114,75.568657
4727,2010,2918.209961,202012000,-3.424401283,36.83969879,Arusha,2,123,202012001,1,0,42,5.7600002,7.75,1.729999959,3,0,1,0,0,0,0,0.029999999,0.89999998,0,1,1,0.283279926,1,1,2369.3362,1505.8254,461.25385,106.76219
373,2010,987.5009766,5301026304,-6.096804142,39.23536301,MJINI/MAGHARIBI UNGUJA,1,23,5301026312,1,0,57,6,8,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3333.5996,2054.2476,500.87973,108.62029
1375,2010,918.343689,1707012992,-3.558336735,33.41670227,Shinyanga,7,133,1707013001,0,0,54,8.7600002,6.5,2.550000012,0,0,0,0,0,0,1.1,0.16,0,0,1,1,1.031948328,0,0,1917.9882,1723.3079,411.45328,86.376785
4891,2010,4129.699219,102003000,-6.456618786,36.72286224,Dodoma,2,31,102003003,0,0,42,2,7,2.379999936,0,0,0,0,0,0,0,0,0,0,0,1,0.963151693,1,0,889.62982,660.50659,410.26703,64.284889
1163,2010,3762.153076,1805006976,-2.829572201,30.460289,Kagera,5,71,1805007004,0,0,38,5.1599998,4.6666665,1,0,0,0,0,0,0,0.60000002,0,0,0,0,0,1.214056849,0,0,432.20731,374.2114,515.56061,69.669846
547,2010,443.2850952,5102022144,-5.970507622,39.29969025,KASKAZINI UNGUJA,2,221,5102022012,0,0,43,8.2799997,6.1999998,0.70000001,0,0,0,0,0,0,0,0.19999999,0,0,1,0,0,0,1,3133.3499,2969.5564,962.35992,214.32765
808,2010,6146.323242,2003003008,-1.56408608,34.0737648,Mara,3,31,2003003002,0,0,54,4.8800001,9,3.980000019,0,0,0,0,0,0,0,0.049999997,0,0,1,0,1.610648632,1,0,3099.9026,1804.5017,630.2995,105.09793
3883,2010,1256.235352,701010048,-6.794892311,39.21749878,Dar es salaam,1,102,701010071,1,1,34,6.9200001,10.8,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6845.3203,4213.0923,650.30835,146.68532
3174,2010,1086.996094,804003008,-10.2243185,37.87675476,Lindi,4,31,804003003,0,0,35,4.52,3.5,10.48000008,0,0,0,0,0,0,0,0,0,0,0,0,4.24110508,0,0,1526.3206,921.36285,594.94312,95.802017
1055,2010,2261.159912,1902025984,-2.721716404,33.78029251,Mwanza,2,251,1902026005,0,1,58,11.48,4.1428571,12.49999994,0,0,8,3,0,0.40000001,1.1,0.079999998,0.89999998,2,1,0,0.989456296,0,0,4512.3193,4300.2173,466.4473,81.703224
3890,2010,912.8877563,701009088,-6.806382656,39.24568176,Dar es salaam,1,102,701009102,1,0,46,2.6199999,12,12.49999994,1.5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,6559.2139,2917.7668,646.93854,147.78911
1566,2010,1557.164429,1702011008,-3.194094419,33.49076843,Shinyanga,2,113,1702011004,0,0,41,6.7600002,4.8000002,5.27000007,0,1,0,0,0,0,0,0.22999999,0,0,0,0,2.132693052,0,0,1088.1942,836.21423,420.38824,78.857971
4338,2010,3675.758301,407011008,-5.499773026,37.55691528,Tanga,7,111,407011002,0,0,48,3,4.3333335,3.079999924,0,0,0,0,0,0,0,0.29999998,0,0,0,0,1.246431589,0,0,806.38934,676.74371,497.00681,97.123665
4124,2010,1778.714355,601012032,-6.630997658,38.34792709,Pwani,1,123,601012001,1,0,75,7.54,6.25,12.49999994,0,0,0,0,0,0,0,0,0,7,1,1,7.689025879,0,0,3601.696,2273.0283,562.27393,127.50698
57,2010,422.9548645,5501016064,-5.261266232,39.82056046,KUSINI PEMBA,1,161,5501016011,0,0,38,4.7200003,8,0.99000001,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1295.7664,1098.0797,828.4798,185.495
2303,2010,2915.30835,1204024960,-9.270839691,33.60054016,Mbeya,4,251,1204025007,0,0,28,2.98,7,2.590000011,0,0,2,0.5,0,0,0,0.16,0.44999999,0,0,0,1.048135757,0,1,1238.3075,1163.6237,934.65802,170.36879
3643,2010,2375.759766,702002304,-6.915270805,39.16346359,Dar es salaam,2,23,702002329,1,0,49,11.16,5.2857141,12.49999994,1.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6089.9756,4725.7476,696.56116,147.51585
2481,2010,2900.482666,1104012032,-9.06518364,34.79320908,Iringa,4,121,1104012003,0,1,68,1,0,1.100000024,0,0,0,0,0,0,0,0,0,0,0,0,0.44515416,0,0,568.7583,409.85431,506.49857,85.313103
3914,2010,2253.350342,701009024,-6.81451416,39.24692154,Dar es salaam,1,92,701009049,1,0,33,2.6199999,7,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2713.0811,1517.9851,651.25739,148.5712
3099,2010,438.6242371,806012032,-10.04944324,39.70264053,Lindi,6,123,806012002,0,0,70,2,0,3.5,10,0,0,0,0,0,0.80000001,0.029999999,0,0,0,0,1.416399598,0,1,1497.5266,1410.5459,500.00995,94.073662
2175,2010,4762.479492,1301024000,-4.40128088,34.27271271,Singida,1,241,1301024001,0,1,39,4.52,7,0.70000001,0,0,2.5,1.5,0,0.40000001,0,0,0,0,0,0,0.23067081,0,1,978.30548,508.98575,382.96732,77.266357
3922,2010,542.3407593,701009024,-6.810039043,39.2606163,Dar es salaam,1,92,701009004,1,1,46,11.059999,6.7142859,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2732.2947,1271.8805,642.23621,147.45932
2544,2010,3354.393066,1102009984,-8.550924301,34.83927536,Iringa,2,103,1102010004,0,1,89,1,0,1.100000024,0,0,0,0,0,0,0,0,0,0,0,0,0.44515416,0,1,652.26447,551.12091,403.24744,62.5998
600,2010,429.3466492,5101006848,-5.847914219,39.29574966,KASKAZINI UNGUJA,1,81,5101007052,0,1,47,4,5.6666665,1.400000006,0,0,0,0,0,0,0,0,0,0,0,1,0.404685587,1,1,1951.8505,1705.6748,981.9306,233.70128
871,2010,4580.204102,1908004352,-2.493273735,32.9104805,Mwanza,3,22,1908004321,1,1,45,5,9.8000002,12.49999994,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4985.6807,2379.3042,491.68301,109.12462
1224,2010,3804.243408,1803012992,-2.057962656,31.45510292,Kagera,3,131,1803013006,0,1,69,2,3,0.860000014,0,0,0,0,0,0,0,0,0,0,1,1,0.348029613,0,0,374.34491,344.28381,521.0473,83.057373
4781,2010,2682.398193,105029000,-6.058626652,35.52203751,Dodoma,5,291,105029002,0,0,30,7.5,3,6.559999943,0,0,0,0,0,0.60000002,0.69999999,0.029999999,0,0.2,0,0,2.654737473,0,1,1359.1368,1131.8425,285.0733,58.111111
255,2010,129.144455,5302020096,-6.171871662,39.22350311,MJINI/MAGHARIBI UNGUJA,2,202,5302020024,0,0,47,4.3800001,11,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2444.9819,1792.5715,505.24896,109.03789
3933,2010,1185.334229,701008064,-6.802371502,39.26147079,Dar es salaam,1,82,701008043,1,0,25,2.3600001,7,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2170.5972,1535.7153,638.17194,146.71219
3822,2010,905.8792114,701016384,-6.6624403,39.1832428,Dar es salaam,1,163,701016357,1,0,56,4.6199999,11,1.309999943,0,0,1.5,0,0,0,0,0.16,0,0,1,1,0.530138135,0,0,6465.1948,3316.1895,579.73187,134.9563
2051,2010,1473.614502,1402008064,-4.208546162,33.8045311,Tabora,2,81,1402008002,0,0,53,7.3000002,4.8000002,8.630000114,0,0,2.5,0,0,0,0,0,0,0,1,0,3.492436886,0,0,1628.6943,1043.1335,340.58807,74.708748
3175,2010,949.119873,804003008,-10.2243185,37.87675476,Lindi,4,31,804003003,0,0,27,2.98,7,10.15999985,0,0,0,0,0,0,0,0,0,0,0,0,4.111605644,0,0,1415.5581,1301.7617,594.94312,95.802017
3943,2010,2777.030762,701008000,-6.808707714,39.26417542,Dar es salaam,1,82,701008005,1,0,62,7.7600002,12.2,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10364.999,4911.5366,641.98346,148.01625
3830,2010,368.1061707,701015104,-6.729518414,39.21522522,Dar es salaam,1,152,701015088,1,0,33,6.3600001,13.666667,1,0,0,0,0,0,0,0,0,0,0,1,1,1.214056849,0,0,19299.701,7593.3926,630.52216,144.19148
2288,2010,6173.132324,1205014016,-9.271477699,32.79619217,Mbeya,6,193,1205014001,1,1,47,2.9000001,7,1,0,0,0,0,0,0,0,0.28999999,0,0,0,1,0.202342793,0,0,721.29114,674.05542,617.63129,114.44591
3739,2010,642.8931885,701022016,-6.790063858,39.20996475,Dar es salaam,1,222,701022027,1,1,54,6,14.333333,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9880.1553,4861.1567,652.49359,146.37447
3056,2010,1263.73291,901012032,-10.39111233,39.8341713,Mtwara,1,121,901012001,0,1,34,3.74,2.5,1.689999998,0,0,0,0,0,0,0,0.02,0,0,0,0,0.886261463,0,0,679.2793,593.36005,626.91351,110.80118
564,2010,546.0090942,5102010880,-5.977571964,39.2446022,KASKAZINI UNGUJA,2,103,5102011011,0,0,48,5.98,7,0.70000001,0,0,0,0,0,0,0,0,0,0,0,1,0.275186211,0,0,1436.9951,1171.964,918.07245,199.04391
2125,2010,4129.748047,1304003968,-4.809345245,34.75407791,Singida,4,42,1304004026,1,0,45,6,8,12.49999994,0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2544.1189,1836.2589,325.50876,63.799236
3947,2010,478.321991,701007040,-6.796678066,39.27009201,Dar es salaam,1,72,701007052,1,1,56,10,4.5,12.49999994,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9801.7852,6262.9243,638.01166,147.25681
4020,2010,2350.268555,701004160,-6.75484705,39.05754089,Dar es salaam,1,133,701004136,0,1,45,2,7,12.49999994,0.5,0,0,0,0,0.30000001,0,0.049999997,0,0,1,1,0,0,0,1576.5255,1042.0531,639.21753,146.44186
3954,2010,843.9161987,701007040,-6.848230839,39.19114304,Dar es salaam,1,72,701007052,1,0,44,6.4000001,10.8,12.49999994,0.5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,12244.377,6003.0156,638.01166,147.25681
3950,2010,1647.162964,701007040,-6.796678066,39.27009201,Dar es salaam,1,72,701007052,1,1,59,2,17,12.49999994,0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5848.1855,2007.623,638.01166,147.25681
1696,2010,3126.088623,1602006016,-4.36537838,30.40346146,Kigoma,2,71,1602006001,0,0,27,7.8000002,4.75,3,0,0,5,1.5,0,0.40000001,1.2,0.29999998,0,0,1,1,4.006387711,0,0,3951.1184,2785.1257,527.08295,80.005775
4199,2010,3344.742188,505019328,-6.741833687,37.66445923,Singida,3,13,505019314,1,0,34,3.98,8,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1955.1434,1488.7256,389.9054,65.72702
1239,2010,1811.274292,1803005056,-1.639668584,31.7208004,Kagera,3,21,1803005002,0,1,52,3.4000001,7,0.840000004,0,0,0,0,0,0,0.1,0.029999999,0,0,0,0,0.339935929,0,0,1597.5896,1433.4602,798.30237,126.08154
201,2010,440.0673828,5401007104,-5.204845905,39.78948212,KASKAZINI PEMBA,1,71,5401007044,0,1,70,1,0,0.70000001,0,0,0,0,0,0,0,0,0,0,1,1,0.044515416,0,0,808.16736,665.39368,975.80499,215.34001
3250,2010,240.5274811,801020288,-8.929190636,39.53434753,Lindi,1,203,801020318,1,1,46,4.7799997,9,2.059999943,0,0,5,0,0,0,0,0,0,0,1,1,0.833652318,0,0,10518.7,3348.281,618.95129,123.49791
3172,2010,1407.473755,804004032,-9.595117569,37.40309525,Lindi,4,41,804004002,0,0,43,4.9000001,7,3.639999866,0,0,0,0,0,0,0,0.14,0,0,0,0,1.473055601,0,0,680.39508,557.91443,621.67682,92.454254
3372,2010,1705.529663,703021184,-6.926442623,39.26852417,Dar es salaam,3,212,703021156,1,0,82,2,0,12.49999994,1.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1144.9363,681.01874,681.79022,154.41125
4223,2010,5356.983887,505008992,-6.875413895,37.59038544,Morogoro,5,93,505009001,0,0,52,2,7,5.859999914,0.2,0,0,0,0,0,0,0.059999999,0,0,1,1,1.96677196,1,0,1097.3685,626.61682,484.9975,79.385689
3967,2010,2149.714111,701007040,-6.785743237,39.26776505,Dar es salaam,1,72,701007028,1,0,32,3.74,5,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2093.1145,1078.103,630.11694,145.67517
3245,2010,943.4471436,801020288,-8.929190636,39.53434753,Lindi,1,203,801020318,1,0,36,5.1199999,7.5,4.579999924,0,0,0,0,0,0,0,0,0,0,1,1,1.853460073,0,0,2800.3718,1527.9364,618.95129,123.49791
2423,2010,2646.709473,1106009344,-7.789745331,35.67259979,Iringa,6,93,1106009307,1,0,28,2.3600001,9,1.200000048,0.5,0,0,0,0,0,0,0,0,0,1,1,0.485622734,0,1,1494.7229,852.14343,369.67581,65.125275
2839,2010,1898.273682,905001024,-10.28556728,40.19746017,Mtwara,5,12,905001004,1,0,49,4,7.5,12.49999994,1.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2235.7515,1179.9293,601.64551,109.89838
1975,2010,2405.910645,1405005056,-5.628820896,32.90012741,Tabora,5,53,1405005004,0,0,74,2,0,6.899999857,0,0,0,0,0,0,0,0.029999999,0,0,0,0,2.792330503,0,0,752.25476,705.00537,477.18521,95.809448
1589,2010,2429.763672,1701012992,-2.897103071,34.13228607,Shinyanga,1,131,1701013001,0,1,40,4.4000001,6.6666665,0.70000001,0,1,0,0,0,0,0,0.099999994,0,0,0,1,0.040468562,0,0,630.63367,380.1734,437.61945,91.1968
1895,2010,2909.585205,1501003008,-6.352519512,31.29020882,Rukwa,1,33,1501003019,0,0,54,5,1.75,8.590000153,0,0,0,0,0,0,0.30000001,0.049999997,0,0,0,0,4.690306187,0,0,885.95398,681.09863,487.85248,99.045769
3986,2010,1167.462402,701004992,-6.798846722,39.25601196,Dar es salaam,1,22,701005008,1,1,27,1,11,12.49999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1012.7274,651.24432,638.17194,146.71219
4318,2010,5617.594238,501008000,-6.543301582,37.18169785,Morogoro,1,83,501008005,0,0,30,2,0,1.969999969,0,0,0,0,0,0,0,0,0,0,1,1,0.797230601,0,0,1583.9749,1097.4525,534.97675,83.245552
4471,2010,3070.752197,401027008,-4.71856308,38.28435898,Tanga,1,271,401027004,0,0,37,4.0999999,5.5,1.160000009,0,0,0.5,0,0,0.1,0,0.20999999,0,0,0,0,0.469435304,1,1,1764.4741,1517.2853,519.52087,95.399223
4398,2010,3573.91748,404024000,-4.994529724,39.08351898,Tanga,4,241,404024003,0,1,68,3.76,7,2.420000017,0,0,0,0,0,0,0,0,0,0,0,1,0.69201237,0,0,437.13147,311.97519,654.45544,130.73254
